id_transaccion,monto,fecha,tipo,es_fraudulenta,moneda,descripcion,canal,id_cuenta_origen,id_cuenta_destino,id_dispositivo,id_ubicacion
1217,35820.24,2022-01-15,Depósito,False,MXN,TXN-001217,App Móvil,790,317,70,177
1218,39451.77,2022-03-09,Préstamo,False,USD,TXN-001218,App Móvil,372,849,398,152
1219,21472.02,2022-07-11,Pago,False,GTQ,TXN-001219,App Móvil,759,151,568,111
1220,3182.98,2022-09-06,Préstamo,False,USD,TXN-001220,Web,99,1318,227,51
1221,16234.06,2024-11-06,Depósito,False,COP,TXN-001221,Web,122,373,61,110
1222,5759.96,2025-09-19,Retiro,False,COP,TXN-001222,Sucursal,309,453,569,169
1223,35058.68,2022-08-04,Transferencia,False,COP,TXN-001223,Sucursal,1409,1035,111,147
1224,2429.63,2022-03-05,Retiro,False,USD,TXN-001224,App Móvil,829,1122,67,37
1225,39632.4,2022-09-08,Depósito,True,EUR,TXN-001225,App Móvil,101,445,571,197
1226,12762.89,2024-04-13,Transferencia,False,COP,TXN-001226,App Móvil,28,519,512,27
1227,40224.07,2023-04-29,Retiro,False,MXN,TXN-001227,Telefónico,526,79,334,68
1228,43765.33,2024-04-07,Transferencia,True,COP,TXN-001228,ATM,575,1160,514,9
1229,34618.62,2023-11-29,Depósito,False,MXN,TXN-001229,Telefónico,848,270,571,57
1230,31887.53,2023-12-15,Compra,False,GTQ,TXN-001230,Sucursal,1402,1267,265,37
1231,3917.92,2025-06-21,Préstamo,False,GTQ,TXN-001231,ATM,1246,562,368,117
1232,45385.98,2023-01-26,Préstamo,False,COP,TXN-001232,ATM,1333,908,466,104
1233,4287.91,2023-12-09,Pago,False,GTQ,TXN-001233,App Móvil,800,1239,401,74
1234,26226.58,2022-09-10,Depósito,False,EUR,TXN-001234,Sucursal,1015,285,532,82
1235,6746.19,2025-11-06,Depósito,False,USD,TXN-001235,Telefónico,1193,30,457,100
1236,37930.16,2025-01-11,Depósito,False,MXN,TXN-001236,App Móvil,174,248,195,79
1237,6382.46,2024-03-30,Compra,False,COP,TXN-001237,Sucursal,1223,1070,495,167
1238,19797.74,2024-10-16,Préstamo,False,MXN,TXN-001238,ATM,95,256,46,41
1239,41094.77,2022-09-28,Pago,False,GTQ,TXN-001239,Web,129,746,331,38
1240,48051.59,2023-12-01,Préstamo,False,MXN,TXN-001240,App Móvil,561,368,1,134
1241,41885.91,2024-03-10,Transferencia,False,MXN,TXN-001241,Web,658,1071,111,93
1242,38638.01,2024-01-08,Préstamo,True,USD,TXN-001242,ATM,116,696,204,197
1243,35952.41,2024-01-31,Depósito,False,GTQ,TXN-001243,ATM,180,386,236,74
1244,12117.6,2025-12-27,Transferencia,False,GTQ,TXN-001244,Telefónico,1360,306,88,38
1245,45821.69,2023-04-09,Préstamo,False,GTQ,TXN-001245,ATM,1186,555,77,72
1246,46312.63,2023-04-01,Retiro,False,USD,TXN-001246,Sucursal,64,1103,494,152
1247,34461.84,2022-11-01,Transferencia,False,GTQ,TXN-001247,Sucursal,1115,310,544,38
1248,10858.37,2025-03-04,Préstamo,False,COP,TXN-001248,App Móvil,468,190,515,28
1249,48006.1,2025-03-06,Depósito,False,USD,TXN-001249,ATM,1338,32,167,105
1250,25970.72,2024-06-10,Pago,False,EUR,TXN-001250,ATM,705,949,517,122
1251,38817.33,2022-09-19,Depósito,False,USD,TXN-001251,ATM,925,579,515,134
1252,9779.13,2024-10-08,Préstamo,False,USD,TXN-001252,ATM,1092,295,319,76
1253,31973.33,2022-08-28,Transferencia,False,MXN,TXN-001253,Telefónico,381,263,571,194
1254,1271.86,2023-05-27,Retiro,True,EUR,TXN-001254,ATM,383,1134,236,142
1255,25544.11,2022-01-15,Retiro,False,MXN,TXN-001255,Sucursal,1080,383,485,112
1256,35432.48,2025-01-11,Compra,False,MXN,TXN-001256,ATM,778,776,329,181
1257,22342.84,2022-09-22,Transferencia,False,MXN,TXN-001257,ATM,1427,1026,213,19
1258,35841.97,2024-01-08,Compra,False,USD,TXN-001258,App Móvil,1401,441,381,199
1259,19812.66,2025-09-03,Transferencia,False,MXN,TXN-001259,ATM,1453,280,85,66
1260,199.59,2022-02-01,Depósito,False,GTQ,TXN-001260,ATM,540,451,294,92
1261,39424.8,2023-09-19,Retiro,False,MXN,TXN-001261,ATM,292,1211,278,53
1262,29762.01,2024-09-07,Transferencia,False,GTQ,TXN-001262,ATM,438,142,233,59
1263,39276.7,2022-12-04,Compra,False,MXN,TXN-001263,Telefónico,498,567,479,8
1264,37502.76,2025-07-20,Retiro,False,USD,TXN-001264,ATM,189,52,309,154
1265,18221.19,2025-12-06,Retiro,False,COP,TXN-001265,Sucursal,1229,1017,71,188
1266,25334.35,2024-09-02,Compra,False,MXN,TXN-001266,App Móvil,1087,1073,134,30
1267,29542.26,2023-06-07,Pago,False,MXN,TXN-001267,Sucursal,751,1173,225,132
1268,45152.09,2022-04-03,Pago,False,USD,TXN-001268,App Móvil,262,1006,165,43
1269,43548.48,2025-02-14,Transferencia,False,MXN,TXN-001269,App Móvil,382,470,297,116
1270,5891.79,2024-12-11,Pago,False,MXN,TXN-001270,Telefónico,424,1405,475,80
1271,36155.62,2022-01-14,Depósito,False,GTQ,TXN-001271,Web,942,966,413,99
1272,20116.81,2024-07-09,Depósito,True,USD,TXN-001272,Web,842,724,563,40
1273,39374.31,2022-09-18,Transferencia,False,COP,TXN-001273,Web,247,371,516,107
1274,24043.26,2024-06-20,Pago,False,MXN,TXN-001274,ATM,1101,338,221,154
1275,42525.87,2024-01-08,Préstamo,False,COP,TXN-001275,Sucursal,422,405,584,43
1276,45007.7,2024-03-24,Transferencia,False,EUR,TXN-001276,Telefónico,1357,76,361,60
1277,10127.2,2023-06-26,Pago,False,EUR,TXN-001277,Telefónico,194,373,284,149
1278,5632.13,2023-09-26,Depósito,False,EUR,TXN-001278,App Móvil,1152,188,158,67
1279,1464.17,2023-04-27,Depósito,False,COP,TXN-001279,App Móvil,372,243,486,194
1280,15353.42,2023-04-07,Depósito,False,EUR,TXN-001280,Telefónico,1450,39,98,22
1281,36333.3,2024-01-11,Préstamo,False,COP,TXN-001281,ATM,1412,842,587,67
1282,31137.02,2023-02-09,Transferencia,False,USD,TXN-001282,Sucursal,342,151,199,177
1283,28814.27,2024-03-29,Depósito,False,MXN,TXN-001283,Telefónico,807,690,505,122
1284,28402.12,2025-02-18,Depósito,False,GTQ,TXN-001284,Web,1000,750,317,23
1285,49921.0,2023-12-10,Pago,True,COP,TXN-001285,App Móvil,995,527,561,168
1286,8966.02,2022-09-24,Pago,False,USD,TXN-001286,Telefónico,1115,610,14,174
1287,5757.92,2022-03-09,Transferencia,False,GTQ,TXN-001287,App Móvil,1004,832,230,157
1288,15404.33,2023-09-23,Retiro,False,USD,TXN-001288,Web,218,685,423,65
1289,7822.63,2025-04-13,Compra,True,GTQ,TXN-001289,App Móvil,1023,1267,3,186
1290,4871.47,2023-05-28,Depósito,False,COP,TXN-001290,App Móvil,1075,807,320,161
1291,28538.63,2024-09-12,Pago,False,COP,TXN-001291,App Móvil,1349,1235,391,117
1292,19050.69,2024-03-03,Depósito,False,USD,TXN-001292,App Móvil,1256,1173,599,173
1293,2262.28,2023-02-01,Depósito,False,USD,TXN-001293,Sucursal,808,243,313,58
1294,2866.17,2024-03-03,Compra,False,COP,TXN-001294,Sucursal,1382,356,163,69
1295,49209.1,2025-08-15,Retiro,False,EUR,TXN-001295,Sucursal,744,1271,201,41
1296,365.58,2023-11-19,Retiro,False,COP,TXN-001296,App Móvil,1002,957,478,174
1297,31271.27,2024-04-27,Transferencia,False,COP,TXN-001297,Sucursal,1023,422,521,88
1298,27595.72,2025-08-05,Préstamo,False,COP,TXN-001298,Sucursal,833,1042,65,9
1299,33680.78,2023-12-12,Compra,False,MXN,TXN-001299,Sucursal,1073,703,301,55
1300,49643.04,2023-07-11,Depósito,False,GTQ,TXN-001300,Web,1428,399,392,52
1301,19786.71,2024-05-18,Retiro,False,COP,TXN-001301,Sucursal,308,1004,271,189
1302,22228.05,2024-02-28,Compra,False,EUR,TXN-001302,Telefónico,686,1062,272,114
1303,17685.63,2023-05-04,Retiro,False,MXN,TXN-001303,ATM,161,715,328,166
1304,31929.92,2024-01-17,Pago,False,MXN,TXN-001304,Sucursal,74,1469,174,154
1305,27962.32,2024-12-09,Compra,False,MXN,TXN-001305,ATM,1326,12,233,165
1306,16644.98,2024-06-22,Retiro,True,EUR,TXN-001306,Telefónico,1278,530,34,198
1307,374.5,2023-03-19,Pago,False,COP,TXN-001307,ATM,988,1076,413,149
1308,36083.56,2024-04-13,Compra,False,MXN,TXN-001308,ATM,387,383,538,11
1309,40573.01,2023-03-30,Depósito,True,USD,TXN-001309,App Móvil,1427,567,282,23
1310,36088.32,2022-12-28,Préstamo,False,EUR,TXN-001310,App Móvil,721,3,322,27
1311,20386.49,2024-12-27,Depósito,False,COP,TXN-001311,Sucursal,94,290,211,52
1312,23369.28,2023-06-30,Préstamo,False,MXN,TXN-001312,Sucursal,597,809,39,64
1313,45172.41,2025-03-14,Compra,False,MXN,TXN-001313,ATM,448,280,115,86
1314,39130.15,2025-03-24,Retiro,False,GTQ,TXN-001314,App Móvil,1218,301,91,6
1315,24466.76,2024-12-28,Transferencia,True,COP,TXN-001315,ATM,367,1287,118,101
1316,13125.92,2024-09-01,Compra,False,MXN,TXN-001316,Web,613,1061,531,51
1317,21361.54,2023-03-17,Retiro,False,MXN,TXN-001317,ATM,484,45,277,181
1318,29506.2,2022-02-16,Retiro,False,USD,TXN-001318,Sucursal,969,1082,33,48
1319,36312.7,2024-08-21,Retiro,False,MXN,TXN-001319,Sucursal,958,60,62,124
1320,42308.47,2025-10-25,Transferencia,False,USD,TXN-001320,Telefónico,175,1304,187,62
1321,46122.8,2025-03-13,Transferencia,False,USD,TXN-001321,Web,1473,818,504,119
1322,29915.1,2023-09-02,Préstamo,False,GTQ,TXN-001322,Web,520,746,255,128
1323,22300.25,2025-11-21,Compra,False,GTQ,TXN-001323,Sucursal,843,1026,593,17
1324,40134.2,2025-08-06,Retiro,False,GTQ,TXN-001324,App Móvil,92,1287,438,69
1325,1800.27,2023-02-24,Compra,False,EUR,TXN-001325,Sucursal,84,1016,544,188
1326,48449.57,2023-04-12,Retiro,False,COP,TXN-001326,ATM,551,1050,474,55
1327,33000.11,2022-01-15,Retiro,False,EUR,TXN-001327,Telefónico,887,673,133,123
1328,2897.21,2022-08-30,Depósito,True,COP,TXN-001328,Telefónico,379,1053,251,170
1329,12292.77,2024-05-26,Depósito,False,COP,TXN-001329,ATM,799,525,515,69
1330,44438.99,2025-09-11,Compra,False,EUR,TXN-001330,Telefónico,535,548,221,7
1331,48586.17,2025-07-06,Retiro,True,MXN,TXN-001331,App Móvil,410,382,351,40
1332,31253.48,2024-01-11,Pago,True,USD,TXN-001332,App Móvil,867,1269,134,156
1333,31126.31,2023-03-25,Transferencia,False,COP,TXN-001333,Web,1225,1349,252,92
1334,13244.21,2023-05-17,Transferencia,True,MXN,TXN-001334,Telefónico,819,723,121,91
1335,40217.48,2023-03-03,Pago,False,GTQ,TXN-001335,App Móvil,564,124,150,161
1336,10757.94,2023-10-31,Transferencia,False,GTQ,TXN-001336,ATM,1248,732,132,52
1337,47369.06,2022-03-21,Préstamo,False,MXN,TXN-001337,Telefónico,161,1361,130,15
1338,43725.57,2022-03-08,Compra,False,USD,TXN-001338,App Móvil,617,1083,355,77
1339,35443.74,2024-11-23,Retiro,False,MXN,TXN-001339,Sucursal,1087,590,458,53
1340,47059.2,2023-11-06,Préstamo,False,EUR,TXN-001340,Web,1202,1077,539,27
1341,26793.85,2025-10-21,Pago,False,COP,TXN-001341,Web,768,174,448,71
1342,17758.24,2024-10-30,Retiro,False,USD,TXN-001342,ATM,270,1202,374,166
1343,20945.95,2024-12-13,Préstamo,False,GTQ,TXN-001343,ATM,957,1405,347,152
1344,2691.34,2025-03-23,Depósito,False,COP,TXN-001344,ATM,85,500,311,68
1345,19390.15,2023-11-25,Transferencia,False,EUR,TXN-001345,Telefónico,1028,929,568,73
1346,44239.91,2022-03-04,Compra,False,COP,TXN-001346,Web,1199,236,262,74
1347,14531.14,2023-11-12,Transferencia,False,MXN,TXN-001347,Sucursal,834,1458,370,89
1348,34891.48,2023-03-07,Retiro,False,EUR,TXN-001348,Telefónico,722,1232,524,20
1349,37834.05,2022-11-09,Depósito,False,MXN,TXN-001349,ATM,127,1040,308,115
1350,24837.68,2024-02-02,Compra,False,USD,TXN-001350,ATM,926,1286,291,182
1351,10849.09,2023-08-14,Préstamo,False,COP,TXN-001351,Web,241,259,495,153
1352,1936.49,2025-12-26,Retiro,False,EUR,TXN-001352,ATM,963,1261,292,141
1353,34402.57,2023-06-28,Préstamo,False,GTQ,TXN-001353,Sucursal,636,1166,437,34
1354,28186.36,2025-09-11,Depósito,False,GTQ,TXN-001354,Web,405,1389,338,94
1355,17181.87,2022-12-12,Depósito,True,MXN,TXN-001355,Sucursal,1201,453,270,160
1356,15063.28,2022-11-10,Depósito,False,USD,TXN-001356,Sucursal,43,770,407,93
1357,47096.27,2022-08-20,Préstamo,False,USD,TXN-001357,ATM,405,129,106,128
1358,2803.55,2024-01-17,Retiro,False,COP,TXN-001358,Web,1305,102,297,91
1359,48171.66,2024-01-15,Depósito,False,USD,TXN-001359,App Móvil,729,1275,435,143
1360,10184.83,2025-09-09,Depósito,False,MXN,TXN-001360,Sucursal,1359,440,522,14
1361,17812.51,2025-04-03,Transferencia,True,GTQ,TXN-001361,Telefónico,1148,1255,428,195
1362,14692.22,2022-07-01,Retiro,True,EUR,TXN-001362,Sucursal,1470,105,573,83
1363,31291.1,2025-04-09,Pago,False,USD,TXN-001363,Sucursal,325,192,570,99
1364,34085.66,2022-05-21,Préstamo,False,MXN,TXN-001364,App Móvil,95,1262,537,148
1365,27320.62,2022-02-20,Transferencia,False,GTQ,TXN-001365,ATM,1061,1037,381,196
1366,29864.89,2024-01-27,Pago,False,USD,TXN-001366,App Móvil,1131,404,166,104
1367,1658.59,2025-11-05,Préstamo,False,USD,TXN-001367,Web,584,100,585,111
1368,29375.9,2022-01-05,Préstamo,False,USD,TXN-001368,Telefónico,498,1024,574,163
1369,8486.29,2022-05-09,Compra,False,COP,TXN-001369,Telefónico,917,1063,217,136
1370,47630.05,2022-07-23,Depósito,False,MXN,TXN-001370,Sucursal,609,581,414,64
1371,36960.02,2023-09-05,Compra,False,GTQ,TXN-001371,Web,560,277,302,48
1372,14612.18,2024-04-25,Retiro,False,EUR,TXN-001372,App Móvil,829,891,264,119
1373,9714.28,2022-12-07,Depósito,False,COP,TXN-001373,Sucursal,1328,1145,417,62
1374,39246.93,2022-07-10,Préstamo,False,COP,TXN-001374,Sucursal,906,1217,455,78
1375,28328.25,2024-12-14,Depósito,False,GTQ,TXN-001375,ATM,559,1249,264,99
1376,49138.08,2025-12-11,Retiro,False,USD,TXN-001376,App Móvil,1249,445,335,85
1377,15554.51,2025-06-13,Retiro,False,GTQ,TXN-001377,Web,896,827,388,150
1378,46937.75,2023-07-04,Compra,False,MXN,TXN-001378,Sucursal,23,1138,429,171
1379,47937.25,2025-01-06,Pago,False,USD,TXN-001379,Telefónico,1064,131,150,63
1380,31510.93,2022-10-07,Retiro,False,MXN,TXN-001380,Telefónico,1362,1332,503,36
1381,11335.56,2024-09-22,Préstamo,False,COP,TXN-001381,ATM,381,108,55,100
1382,3225.45,2024-10-04,Retiro,False,COP,TXN-001382,ATM,1384,1459,508,129
1383,46412.83,2023-11-03,Compra,False,MXN,TXN-001383,ATM,501,106,461,170
1384,40974.1,2024-02-01,Depósito,False,COP,TXN-001384,Sucursal,818,1335,576,174
1385,44335.75,2022-09-27,Depósito,False,MXN,TXN-001385,Sucursal,5,111,268,164
1386,13205.74,2023-04-05,Pago,False,MXN,TXN-001386,App Móvil,524,1233,377,106
1387,48106.82,2023-05-30,Retiro,False,USD,TXN-001387,App Móvil,220,523,63,75
1388,49034.47,2024-06-26,Retiro,False,MXN,TXN-001388,App Móvil,310,180,378,36
1389,16296.6,2022-07-09,Compra,False,COP,TXN-001389,ATM,104,512,23,88
1390,31371.2,2023-10-11,Compra,False,EUR,TXN-001390,App Móvil,838,767,557,23
1391,49444.66,2023-01-16,Préstamo,False,COP,TXN-001391,Telefónico,1282,539,488,109
1392,49755.21,2024-09-30,Préstamo,False,COP,TXN-001392,App Móvil,842,1455,286,33
1393,27402.88,2022-03-25,Préstamo,True,COP,TXN-001393,Telefónico,425,419,80,189
1394,1917.63,2025-05-20,Transferencia,False,COP,TXN-001394,ATM,1006,89,358,118
1395,29023.14,2024-01-12,Compra,False,COP,TXN-001395,App Móvil,1341,606,342,34
1396,35167.49,2025-06-24,Depósito,False,GTQ,TXN-001396,App Móvil,969,39,297,56
1397,41083.34,2022-01-13,Préstamo,True,MXN,TXN-001397,Sucursal,649,1032,376,32
1398,21411.05,2022-11-10,Pago,True,GTQ,TXN-001398,Sucursal,453,83,563,151
1399,16964.22,2024-07-30,Transferencia,False,EUR,TXN-001399,Sucursal,934,589,245,40
1400,12299.0,2024-06-27,Retiro,False,USD,TXN-001400,App Móvil,90,581,184,106
1401,17575.99,2022-12-26,Pago,False,USD,TXN-001401,Sucursal,871,843,89,106
1402,25514.53,2022-10-26,Retiro,False,MXN,TXN-001402,ATM,729,696,340,87
1403,22850.57,2022-04-21,Préstamo,False,USD,TXN-001403,Sucursal,307,863,485,192
1404,22740.18,2022-01-16,Transferencia,False,EUR,TXN-001404,Sucursal,118,295,564,125
1405,28956.57,2022-06-05,Transferencia,False,USD,TXN-001405,App Móvil,86,873,536,24
1406,43476.33,2023-01-05,Pago,False,EUR,TXN-001406,Web,785,930,589,59
1407,844.73,2023-07-13,Compra,False,EUR,TXN-001407,Telefónico,1426,474,328,21
1408,23659.29,2024-06-24,Compra,True,EUR,TXN-001408,Web,858,678,149,28
1409,11367.83,2022-12-28,Depósito,False,EUR,TXN-001409,Sucursal,1447,1082,542,86
1410,16552.57,2022-02-20,Pago,False,GTQ,TXN-001410,ATM,1287,1402,71,199
1411,16156.46,2024-10-30,Transferencia,False,EUR,TXN-001411,App Móvil,1337,133,52,156
1412,14228.82,2023-05-23,Pago,False,MXN,TXN-001412,Web,454,390,244,2
1413,35436.33,2023-09-12,Pago,False,MXN,TXN-001413,App Móvil,647,988,3,148
1414,5984.7,2023-06-24,Pago,False,MXN,TXN-001414,Sucursal,1107,578,34,164
1415,4803.65,2023-07-07,Depósito,False,GTQ,TXN-001415,App Móvil,1325,301,189,88
1416,43692.46,2025-10-24,Pago,False,USD,TXN-001416,Telefónico,1442,1434,482,24
1417,42029.98,2024-02-19,Compra,False,GTQ,TXN-001417,Sucursal,920,1315,388,155
1418,1850.14,2024-10-07,Préstamo,False,USD,TXN-001418,Telefónico,911,768,245,8
1419,49051.78,2024-01-14,Compra,False,GTQ,TXN-001419,Sucursal,1437,142,562,49
1420,32526.5,2023-03-10,Depósito,False,EUR,TXN-001420,Sucursal,507,1470,29,133
1421,40832.9,2022-03-30,Depósito,False,EUR,TXN-001421,ATM,1234,1462,364,39
1422,10139.57,2024-08-14,Transferencia,False,MXN,TXN-001422,Sucursal,685,1170,378,2
1423,19603.96,2024-08-18,Compra,False,EUR,TXN-001423,Sucursal,1181,535,151,168
1424,22513.84,2022-11-24,Depósito,False,GTQ,TXN-001424,Web,1478,374,393,190
1425,28060.04,2022-02-10,Préstamo,False,GTQ,TXN-001425,App Móvil,133,249,226,112
1426,32471.16,2025-03-16,Transferencia,False,COP,TXN-001426,App Móvil,7,1204,479,13
1427,49733.24,2024-04-11,Préstamo,False,USD,TXN-001427,Telefónico,101,403,25,89
1428,34518.84,2024-10-02,Depósito,False,GTQ,TXN-001428,App Móvil,1369,1366,285,172
1429,6715.24,2022-09-23,Transferencia,False,GTQ,TXN-001429,Telefónico,1206,951,344,110
1430,38647.69,2024-04-01,Retiro,False,MXN,TXN-001430,App Móvil,1327,1344,503,116
1431,15903.56,2024-03-10,Préstamo,False,COP,TXN-001431,App Móvil,415,1302,172,39
1432,43267.38,2022-09-04,Pago,False,EUR,TXN-001432,Sucursal,76,726,246,187
1433,22983.59,2024-12-22,Préstamo,False,COP,TXN-001433,Web,1166,1358,361,12
1434,17852.65,2023-06-29,Préstamo,False,COP,TXN-001434,Sucursal,100,1016,485,49
1435,6041.18,2022-08-20,Depósito,False,MXN,TXN-001435,ATM,744,1109,522,116
1436,22561.83,2025-06-11,Compra,False,EUR,TXN-001436,Telefónico,578,1023,315,56
1437,18648.46,2025-04-23,Depósito,False,GTQ,TXN-001437,Web,1100,482,360,38
1438,30585.59,2024-02-18,Retiro,True,MXN,TXN-001438,Telefónico,74,165,127,39
1439,5605.68,2024-05-10,Compra,False,COP,TXN-001439,Web,782,1006,216,95
1440,1888.21,2023-05-18,Compra,False,MXN,TXN-001440,Telefónico,490,1390,222,11
1441,19671.81,2024-09-04,Retiro,False,USD,TXN-001441,Web,658,1314,338,85
1442,34480.4,2025-05-10,Préstamo,True,EUR,TXN-001442,Telefónico,365,868,503,65
1443,6203.27,2022-11-19,Depósito,False,COP,TXN-001443,Telefónico,984,1033,202,75
1444,22608.36,2022-12-05,Pago,False,USD,TXN-001444,Telefónico,755,251,227,22
1445,23009.9,2022-01-17,Pago,False,COP,TXN-001445,ATM,903,1321,450,96
1446,2783.49,2024-09-14,Préstamo,False,MXN,TXN-001446,Sucursal,1320,1328,577,21
1447,10199.96,2025-10-02,Retiro,False,USD,TXN-001447,ATM,940,616,327,53
1448,25150.19,2022-05-21,Préstamo,False,EUR,TXN-001448,Sucursal,717,508,361,9
1449,44997.58,2022-04-13,Compra,False,EUR,TXN-001449,Telefónico,1204,289,36,188
1450,29580.29,2024-07-12,Préstamo,False,EUR,TXN-001450,Sucursal,386,780,191,157
1451,9981.37,2025-01-02,Depósito,False,MXN,TXN-001451,App Móvil,526,404,534,138
1452,838.47,2023-07-12,Pago,False,COP,TXN-001452,ATM,646,665,273,28
1453,3382.27,2024-09-23,Préstamo,False,COP,TXN-001453,Sucursal,124,1469,267,160
1454,13927.47,2022-08-23,Transferencia,False,GTQ,TXN-001454,Telefónico,396,715,73,130
1455,30751.48,2025-06-28,Préstamo,False,GTQ,TXN-001455,Web,1118,1312,160,196
1456,12278.54,2023-10-20,Pago,False,COP,TXN-001456,ATM,1286,1201,515,163
1457,4466.73,2022-03-18,Pago,False,EUR,TXN-001457,Sucursal,159,207,379,102
1458,4634.5,2024-04-23,Retiro,False,USD,TXN-001458,Sucursal,109,1317,192,78
1459,14198.78,2022-01-07,Pago,False,GTQ,TXN-001459,Web,685,663,350,182
1460,31152.95,2022-10-23,Préstamo,False,USD,TXN-001460,Telefónico,514,798,292,2
1461,37539.95,2023-08-28,Pago,False,EUR,TXN-001461,Sucursal,1004,171,393,16
1462,41661.68,2025-11-04,Transferencia,False,GTQ,TXN-001462,Sucursal,1279,698,52,64
1463,42663.12,2024-06-23,Compra,True,EUR,TXN-001463,App Móvil,1169,1077,401,49
1464,3737.19,2022-06-24,Préstamo,False,USD,TXN-001464,App Móvil,691,274,175,43
1465,5343.64,2022-05-18,Depósito,False,COP,TXN-001465,App Móvil,597,1297,346,112
1466,41501.75,2023-11-19,Retiro,False,GTQ,TXN-001466,Web,519,1361,224,173
1467,19609.37,2022-01-26,Pago,False,COP,TXN-001467,ATM,404,891,69,85
1468,37953.3,2022-08-27,Depósito,False,COP,TXN-001468,App Móvil,883,1427,383,187
1469,8530.07,2023-11-06,Pago,True,EUR,TXN-001469,Telefónico,970,1124,183,44
1470,43140.72,2022-07-30,Préstamo,False,EUR,TXN-001470,Web,176,1198,585,150
1471,25193.82,2023-08-06,Transferencia,False,GTQ,TXN-001471,Web,1245,554,526,93
1472,19844.6,2023-01-24,Compra,False,GTQ,TXN-001472,ATM,1421,1441,173,106
1473,296.02,2022-11-29,Préstamo,False,GTQ,TXN-001473,App Móvil,659,316,462,78
1474,2591.54,2025-08-17,Retiro,False,EUR,TXN-001474,Sucursal,88,312,516,132
1475,20168.25,2025-01-18,Transferencia,False,COP,TXN-001475,Web,1067,801,475,48
1476,12372.17,2025-09-30,Retiro,False,COP,TXN-001476,App Móvil,1229,256,427,80
1477,31966.83,2023-10-04,Pago,False,USD,TXN-001477,App Móvil,560,1422,574,168
1478,4927.71,2023-10-07,Pago,True,USD,TXN-001478,App Móvil,53,195,368,104
1479,44361.7,2023-01-10,Compra,False,EUR,TXN-001479,App Móvil,1093,350,129,38
1480,19732.86,2024-09-03,Transferencia,False,USD,TXN-001480,Web,1488,516,11,36
1481,46865.31,2023-06-03,Pago,False,USD,TXN-001481,Telefónico,642,506,435,113
1482,23709.6,2022-10-03,Compra,True,USD,TXN-001482,Telefónico,81,918,549,127
1483,45497.34,2024-03-20,Depósito,False,EUR,TXN-001483,App Móvil,1311,1447,553,180
1484,43164.27,2024-07-08,Préstamo,True,EUR,TXN-001484,Web,1023,997,300,177
1485,12062.69,2022-03-15,Retiro,False,GTQ,TXN-001485,App Móvil,107,42,505,38
1486,40218.3,2023-07-21,Pago,False,MXN,TXN-001486,ATM,581,947,297,17
1487,49439.49,2023-03-01,Compra,False,USD,TXN-001487,Sucursal,895,1365,445,193
1488,35668.34,2023-10-16,Préstamo,False,USD,TXN-001488,Web,1483,1454,569,169
1489,8471.28,2025-03-26,Pago,False,MXN,TXN-001489,Web,212,1130,171,199
1490,32548.99,2024-09-06,Préstamo,False,GTQ,TXN-001490,ATM,941,1125,185,167
1491,45190.32,2025-08-25,Pago,False,GTQ,TXN-001491,Telefónico,476,722,377,149
1492,41032.73,2025-10-28,Compra,False,COP,TXN-001492,Web,482,145,83,167
1493,12479.83,2022-04-27,Retiro,False,GTQ,TXN-001493,Sucursal,392,653,4,127
1494,316.44,2023-09-02,Compra,False,EUR,TXN-001494,Telefónico,982,768,410,51
1495,18900.46,2024-04-29,Pago,False,GTQ,TXN-001495,Web,710,935,560,3
1496,17926.56,2023-06-11,Compra,False,EUR,TXN-001496,ATM,667,1186,285,192
1497,45012.23,2023-11-21,Transferencia,False,USD,TXN-001497,Web,351,334,36,191
1498,3375.37,2025-04-06,Depósito,False,USD,TXN-001498,ATM,671,1255,113,192
1499,1305.23,2023-09-25,Retiro,False,GTQ,TXN-001499,Web,1442,204,440,59
1500,36709.39,2023-11-18,Préstamo,True,GTQ,TXN-001500,ATM,824,729,67,126
1501,44146.31,2022-10-16,Pago,False,EUR,TXN-001501,Web,487,1018,430,180
1502,39344.43,2022-03-22,Préstamo,False,USD,TXN-001502,Web,998,1029,222,163
1503,7004.98,2022-05-10,Compra,False,COP,TXN-001503,Telefónico,1117,230,236,91
1504,22161.58,2023-10-18,Pago,False,GTQ,TXN-001504,App Móvil,630,1382,166,113
1505,21161.35,2024-10-16,Pago,False,GTQ,TXN-001505,App Móvil,650,1191,314,156
1506,49526.71,2022-02-03,Compra,False,COP,TXN-001506,Sucursal,422,489,166,62
1507,36602.84,2025-04-05,Retiro,False,GTQ,TXN-001507,App Móvil,111,885,241,137
1508,40060.31,2024-05-05,Retiro,False,COP,TXN-001508,ATM,196,1044,95,174
1509,6458.17,2023-09-16,Transferencia,False,EUR,TXN-001509,App Móvil,77,92,558,23
1510,6744.45,2024-05-15,Transferencia,False,MXN,TXN-001510,Telefónico,917,94,482,137
1511,39629.1,2022-05-12,Retiro,False,COP,TXN-001511,Telefónico,913,1314,588,123
1512,33240.35,2023-07-28,Pago,False,EUR,TXN-001512,Sucursal,23,430,262,55
1513,15346.28,2022-03-30,Depósito,False,EUR,TXN-001513,App Móvil,1484,420,47,6
1514,107.2,2023-08-22,Transferencia,True,USD,TXN-001514,App Móvil,603,810,241,87
1515,48002.55,2023-09-14,Pago,False,GTQ,TXN-001515,Sucursal,751,684,151,176
